,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,When_0,67.0,1,[5],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,1,When,1,4,True,0.046511627906976744,IS,0.018457300275482095
1,Sky_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,Sky,1,3,True,0.046511627906976744,IS,
2,Digital_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,Digital,1,7,True,0.046511627906976744,IS,
3,was_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,was,1,3,True,0.046511627906976744,IS,
4,launched_0,67.0,1,[9],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,1,launched,1,8,True,0.046511627906976744,IS,0.018457300275482095
5,in_0,101.0,1,[11],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,1,in,1,2,True,0.046511627906976744,IS,0.027823691460055096
6,1998_0,169.0,2,"[12, 42]",a_SkyUnitedKingdom_1_qa_0 a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,2,1998,1,4,True,0.046511627906976744,IS,0.046556473829201105
7,the_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,the,1,3,True,0.046511627906976744,IS,
8,new_0,106.0,1,[38],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,1,new,1,3,True,0.046511627906976744,IS,0.029201101928374655
9,service_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,service,1,7,True,0.046511627906976744,IS,
10,used_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,used,1,4,True,0.046511627906976744,IS,
11,the_1,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,the,1,3,True,0.046511627906976744,IS,
12,Astra_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,Astra,1,5,True,0.046511627906976744,IS,
13,2A_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,2A,1,2,True,0.046511627906976744,IS,
14,satellite_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,0,satellite,1,9,True,0.046511627906976744,IS,
15,which_0,69.0,1,[7],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,p19-volunteer-cognition,1,which,1,5,True,0.046511627906976744,IS,0.019008264462809916
