,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,61.0,1,[353],,meco_para_7,1,Sarap,1,5,True,0.06613756613756613,NR,1.0
1,"tadimi,_0",,0,[],,meco_para_7,0,"tadimi,",1,7,True,0.06613756613756613,NR,
2,sarabin_0,,0,[],,meco_para_7,0,sarabin,1,7,True,0.06613756613756613,NR,
3, duyumsal_0,,0,[],,meco_para_7,0, duyumsal,1,9,True,0.06613756613756613,NR,
4,olarak_0,,0,[],,meco_para_7,0,olarak,1,6,True,0.06613756613756613,NR,
5,incelenmesi_0,,0,[],,meco_para_7,0,incelenmesi,1,11,True,0.06613756613756613,NR,
6,ve_0,,0,[],,meco_para_7,0,ve,1,2,True,0.06613756613756613,NR,
7,degerlendirilmesidir._0,,0,[],,meco_para_7,0,degerlendirilmesidir.,1,21,True,0.06613756613756613,NR,
8,Sarap_1,,0,[],,meco_para_7,0,Sarap,2,5,True,0.06613756613756613,NR,
9,tadim_0,,0,[],,meco_para_7,0,tadim,2,5,True,0.06613756613756613,NR,
10,pratigi_0,63.0,1,[352],,meco_para_7,1,pratigi,2,7,True,0.06613756613756613,NR,1.0
11,sarap_2,,0,[],,meco_para_7,0,sarap,2,5,True,0.06613756613756613,NR,
12,Uretimi_0,,0,[],,meco_para_7,0,Uretimi,2,7,True,0.06613756613756613,NR,
13,kadar_0,,0,[],,meco_para_7,0,kadar,2,5,True,0.06613756613756613,NR,
14,"antikken,_0",,0,[],,meco_para_7,0,"antikken,",2,9,True,0.06613756613756613,NR,
15,daha_0,,0,[],,meco_para_7,0,daha,2,4,True,0.06613756613756613,NR,
16,bicimsel_0,,0,[],,meco_para_7,0,bicimsel,2,8,True,0.06613756613756613,NR,
17,bir_0,,0,[],,meco_para_7,0,bir,2,3,True,0.06613756613756613,NR,
18,metodoloji_0,,0,[],,meco_para_7,0,metodoloji,2,10,True,0.06613756613756613,NR,
19,orta_0,,0,[],,meco_para_7,0,orta,2,4,True,0.06613756613756613,NR,
20, caglarin_0,,0,[],,meco_para_7,0, caglarin,2,9,True,0.06613756613756613,NR,
21,sonlarindan_0,,0,[],,meco_para_7,0,sonlarindan,2,11,True,0.06613756613756613,NR,
22, glnUmUuze_0,,0,[],,meco_para_7,0, glnUmUuze,2,10,True,0.06613756613756613,NR,
23,yavasca__0,,0,[],,meco_para_7,0,yavasca,2,7,True,0.06613756613756613,NR,
24,olusmaktadir._0,,0,[],,meco_para_7,0,olusmaktadir.,2,13,True,0.06613756613756613,NR,
25,"Modern,_0",,0,[],,meco_para_7,0,"Modern,",3,7,True,0.06613756613756613,NR,
26,profesyonel_0,,0,[],,meco_para_7,0,profesyonel,3,11,True,0.06613756613756613,NR,
27,sarap_3,,0,[],,meco_para_7,0,sarap,3,5,True,0.06613756613756613,NR,
28,—_0,,0,[],,meco_para_7,0,—,3,1,True,0.06613756613756613,NR,
29,tadimcilari_0,,0,[],,meco_para_7,0,tadimcilari,3,11,True,0.06613756613756613,NR,
30,sarabin_1,51.0,1,[351],meco_para_7_qa_1 ,meco_para_7,1,sarabin,3,7,True,0.06613756613756613,NR,0.022778025904421618
31,algilanan_0,217.0,3,"[14, 17, 74]",meco_para_7_qa_1 ,meco_para_7,3,algilanan,3,9,True,0.06613756613756613,NR,0.09691826708351943
32,lezzet_0,,0,[],meco_para_7_qa_1 ,meco_para_7,0,lezzet,3,6,True,0.06613756613756613,NR,
33," cesitlerini,_0",,0,[],meco_para_7_qa_1 ,meco_para_7,0," cesitlerini,",3,13,True,0.06613756613756613,NR,
