,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,When_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,When,1,4,True,0.0,IS,
1,Sky_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,Sky,1,3,True,0.0,IS,
2,Digital_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,Digital,1,7,True,0.0,IS,
3,was_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,was,1,3,True,0.0,IS,
4,launched_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,launched,1,8,True,0.0,IS,
5,in_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,in,1,2,True,0.0,IS,
6,1998_0,,0,[],a_SkyUnitedKingdom_1_qa_0 a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,1998,1,4,True,0.0,IS,
7,the_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,the,1,3,True,0.0,IS,
8,new_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,new,1,3,True,0.0,IS,
9,service_0,55.0,1,[13],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,1,service,1,7,True,0.0,IS,0.056935817805383024
10,used_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,used,1,4,True,0.0,IS,
11,the_1,58.0,1,[12],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,1,the,1,3,True,0.0,IS,0.060041407867494824
12,Astra_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,Astra,1,5,True,0.0,IS,
13,2A_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,2A,1,2,True,0.0,IS,
14,satellite_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,satellite,1,9,True,0.0,IS,
15,which_0,64.0,1,[10],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,1,which,1,5,True,0.0,IS,0.06625258799171843
16,was_1,54.0,1,[15],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,1,was,1,3,True,0.0,IS,0.055900621118012424
17,located_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,located,1,7,True,0.0,IS,
18,at_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,at,1,2,True,0.0,IS,
19,the_2,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,the,1,3,True,0.0,IS,
20,28.5°E_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,28.5°E,1,6,True,0.0,IS,
21,orbital_0,,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,orbital,1,7,True,0.0,IS,
22,"position,_0",,0,[],a_SkyUnitedKingdom_1_qa_1 ,a_SkyUnitedKingdom_1,A3DTG2QEFWI2II,0,"position,",1,9,True,0.0,IS,
