word_id,TRT,FixCount,Span_word_is_in,text_id
In_0,nan,0,meco_para_1_qa_0 meco_para_1_qa_3 ,meco_para_1
der_0,nan,0,meco_para_1_qa_0 meco_para_1_qa_3 ,meco_para_1
alten_0,nan,0,meco_para_1_qa_0 meco_para_1_qa_3 ,meco_para_1
rémischen’_0,nan,0,meco_para_1_qa_0 meco_para_1_qa_3 ,meco_para_1
Religion_0,nan,0,meco_para_1_qa_0 meco_para_1_qa_3 ,meco_para_1
und_0,nan,0,meco_para_1_qa_0 meco_para_1_qa_3 ,meco_para_1
Mythologie_0,nan,0,meco_para_1_qa_0 meco_para_1_qa_3 ,meco_para_1
ist_0,nan,0,meco_para_1_qa_0 ,meco_para_1
Janus_0,nan,0,meco_para_1_qa_0 ,meco_para_1
der_1,nan,0,meco_para_1_qa_0 ,meco_para_1
Gott_0,nan,0,meco_para_1_qa_0 ,meco_para_1
des_0,nan,0,meco_para_1_qa_0 ,meco_para_1
Anfangs_0,nan,0,meco_para_1_qa_0 ,meco_para_1
und_1,nan,0,meco_para_1_qa_0 ,meco_para_1
der_2,nan,0,meco_para_1_qa_0 ,meco_para_1
Tore._0,nan,0,meco_para_1_qa_0 ,meco_para_1
Er_0,nan,0,meco_para_1_qa_0 ,meco_para_1
hat_0,nan,0,meco_para_1_qa_0 ,meco_para_1
eine_0,nan,0,meco_para_1_qa_0 ,meco_para_1
doppelte_0,nan,0,meco_para_1_qa_0 ,meco_para_1
Natur_0,nan,0,meco_para_1_qa_0 ,meco_para_1
und_2,nan,0,meco_para_1_qa_0 ,meco_para_1
wird_0,nan,0,meco_para_1_qa_0 ,meco_para_1
gewodhnlich_0,nan,0,meco_para_1_qa_0 ,meco_para_1
mit_0,nan,0,meco_para_1_qa_0 ,meco_para_1
zwei_0,nan,0,meco_para_1_qa_0 ,meco_para_1
Gesichtern_0,nan,0,,meco_para_1
"dargestellt,_0",nan,0,,meco_para_1
da_0,nan,0,,meco_para_1
er_1,nan,0,,meco_para_1
in_1,nan,0,,meco_para_1
die_0,nan,0,,meco_para_1
Zukunft_0,nan,0,,meco_para_1
und_3,nan,0,,meco_para_1
in_2,148.0,1,,meco_para_1
die_1,174.0,2,,meco_para_1
Vergangenheit_0,88.0,1,,meco_para_1
 blickt._0,nan,0,,meco_para_1
Janus_1,nan,0,,meco_para_1
Uberwachte_0,nan,0,,meco_para_1
den_0,nan,0,,meco_para_1
Beginn_0,nan,0,,meco_para_1
und_4,nan,0,,meco_para_1
das_0,nan,0,,meco_para_1
Ende_0,124.0,1,,meco_para_1
von_0,nan,0,,meco_para_1
Konflikten_0,59.0,1,,meco_para_1
und_5,549.0,4,,meco_para_1
damit_0,96.0,1,,meco_para_1
auch_0,nan,0,,meco_para_1
Krieg_0,nan,0,,meco_para_1
und_6,nan,0,,meco_para_1
Frieden._0,nan,0,meco_para_1_qa_2 ,meco_para_1
Die_2,nan,0,meco_para_1_qa_2 ,meco_para_1
Turen_0,72.0,1,meco_para_1_qa_2 ,meco_para_1
seines_0,134.0,2,meco_para_1_qa_2 ,meco_para_1
Tempels_0,60.0,1,meco_para_1_qa_2 ,meco_para_1
waren_0,nan,0,meco_para_1_qa_2 ,meco_para_1
in_3,nan,0,meco_para_1_qa_2 ,meco_para_1
Kriegszeiten_0,1534.0,12,meco_para_1_qa_2 ,meco_para_1
gedffnet_0,1734.0,13,meco_para_1_qa_2 ,meco_para_1
und_7,75.0,1,meco_para_1_qa_2 ,meco_para_1
